2,0,0,0,-0.01368689,0.3200005,0.00141876,-0.0276041,0.6288404,0.01651502,-0.02779277,0.7706718,0.02605113,0.153134,0.5421872,-0.05559044,0.2920448,0.4201424,-0.1507454,0.2840531,0.4694834,0.03046172,0.3048241,0.4636339,0.0127214,-0.1766169,0.5246702,0.05497037,-0.2698562,0.3960768,0.2101539,-0.09387836,0.4161283,0.2231681,-0.05663711,0.4228688,0.177364,0.0816466,-0.002579981,0.02453661,0.1262584,-0.3634131,-0.003240877,0.1452666,-0.6861622,-0.01642237,0.1768983,-0.7230981,0.121461,-0.07124978,0.0004840572,0.04965245,-0.1186446,-0.3575924,0.05828733,-0.1422241,-0.6862203,0.0495056,-0.1057744,-0.7246996,0.1865095,-0.02369621,0.5534335,0.01192555,0.3074704,0.4721257,0.06033813,0.2656747,0.4753483,0.04657541,0.01325195,0.4388354,0.1957248,-0.08190556,0.4836119,0.1419318
30,0,0,0,-0.0147691,0.31892,0.001745941,-0.02943501,0.6274288,0.01636065,-0.02935372,0.7688157,0.02907491,0.1515499,0.5431343,-0.06136645,0.2578976,0.4102462,-0.1888286,0.2908825,0.4660098,0.004859708,0.3188376,0.4563664,-0.00926597,-0.1775843,0.5233155,0.05741272,-0.2684906,0.3945056,0.2136463,-0.09351754,0.414181,0.225983,-0.0558138,0.4219338,0.1791219,0.08160148,-0.002187429,0.02266689,0.1271791,-0.3641185,-0.004565188,0.1469415,-0.686932,-0.01789195,0.1826106,-0.7236276,0.1190708,-0.07018702,0.0008529481,0.05179168,-0.1172921,-0.3591264,0.05951834,-0.139666,-0.6874777,0.05186053,-0.09920448,-0.7257517,0.1878537,-0.02546758,0.5521485,0.01177647,0.3318267,0.4693626,0.03910064,0.2771746,0.466689,0.03885907,0.0139328,0.43767,0.1965131,-0.07516928,0.4845654,0.1461693
63,0,0,0,-0.01576393,0.3178642,0.00205512,-0.03105734,0.62602,0.01633613,-0.03059763,0.7670487,0.03152597,0.1498192,0.5433899,-0.06551823,0.2500736,0.4074042,-0.1981129,0.2975661,0.4566931,-0.01870742,0.32191,0.4532041,-0.02007826,-0.1784842,0.5219924,0.05957607,-0.2675084,0.3929921,0.2165411,-0.09367621,0.4123189,0.2295546,-0.05350357,0.4188474,0.1798098,0.08150405,-0.002022024,0.02114042,0.1279671,-0.364879,-0.005715752,0.148422,-0.687783,-0.01923817,0.1871698,-0.7243603,0.1169534,-0.06922726,0.001052074,0.05357705,-0.1161272,-0.3605846,0.06047306,-0.1374141,-0.6886871,0.05370349,-0.09391673,-0.7268135,0.1888273,-0.02705499,0.5508786,0.01174846,0.3343039,0.4691965,0.02933168,0.2806666,0.4640327,0.0335963,0.01439509,0.4360034,0.1979698,-0.05453347,0.4056444,0.1491773
99,0,0,0,-0.0162989,0.3168966,0.002317474,-0.03169522,0.6246305,0.0162573,-0.03072754,0.7654435,0.03333564,0.1486235,0.5433101,-0.06893614,0.2438787,0.4045889,-0.203305,0.2995542,0.4540233,-0.02591928,0.3181382,0.450321,-0.02567079,-0.1786594,0.5207724,0.0615341,-0.2661754,0.3915863,0.2191357,-0.09316148,0.411015,0.2325902,-0.03774517,0.4120052,0.1731842,0.08138746,-0.001872391,0.01968876,0.1281473,-0.3655946,-0.006575619,0.1488041,-0.6886297,-0.02024849,0.1900527,-0.7251292,0.1152666,-0.06836163,0.001065682,0.05509834,-0.1155609,-0.3618892,0.06152131,-0.1362928,-0.6897937,0.05556479,-0.09036592,-0.7278063,0.1899332,-0.02778986,0.5496477,0.01167149,0.3245251,0.4703876,0.02637622,0.2777751,0.4612004,0.03002807,0.01668143,0.4200511,0.176793,-0.05447953,0.3817227,0.151509
129,0,0,0,-0.01689903,0.3159084,0.00262801,-0.03238039,0.6231968,0.01633327,-0.03097764,0.7638935,0.03485024,0.1469259,0.5428113,-0.07198114,0.2384693,0.4002772,-0.2001785,0.2994801,0.4515322,-0.03037184,0.3033721,0.447547,-0.02222464,-0.1788435,0.519541,0.06371959,-0.2647492,0.3901676,0.2220809,-0.0922718,0.4098967,0.2352897,-0.03450414,0.4102791,0.172991,0.08127016,-0.001754836,0.01807444,0.1281778,-0.3663971,-0.007466905,0.1489909,-0.6896208,-0.02132362,0.1925925,-0.7260906,0.113489,-0.0673922,0.001054097,0.0566812,-0.115004,-0.3631198,0.06281843,-0.1352628,-0.6909223,0.05760651,-0.08700233,-0.7288302,0.1911961,-0.02857032,0.548368,0.01172946,0.3123756,0.4692066,0.02761769,0.2612425,0.457715,0.02883168,0.01803551,0.417127,0.1759782,-0.06996159,0.3967716,0.1579713
161,0,0,0,-0.0175897,0.3150932,0.002943802,-0.03329334,0.6219609,0.01656113,-0.03155318,0.7625549,0.03628526,0.1448429,0.5420913,-0.07416731,0.2405419,0.3935876,-0.1776282,0.2914869,0.4504742,-0.01110146,0.2900196,0.444107,-0.01218796,-0.1792416,0.5184729,0.06580801,-0.2636007,0.3889035,0.2248424,-0.09138741,0.4091137,0.2374136,-0.03245323,0.4088688,0.173029,0.08114338,-0.001723794,0.01667772,0.1282928,-0.3670827,-0.008322909,0.1493593,-0.6904935,-0.02242262,0.1949465,-0.7269725,0.111742,-0.06645844,0.001047935,0.05808682,-0.1143868,-0.3641573,0.06397886,-0.1341239,-0.6918864,0.0592763,-0.08390205,-0.7297246,0.192178,-0.02953013,0.5472615,0.01191088,0.2948132,0.4651163,0.03880425,0.2569723,0.4800348,0.03791377,0.0194956,0.4154746,0.1763677,-0.06955916,0.4509622,0.1618521
196,0,0,0,-0.01819271,0.314462,0.003221154,-0.03411792,0.6208957,0.01683048,-0.03216678,0.7614532,0.03755199,0.1427966,0.5412512,-0.07549482,0.2426597,0.3902899,-0.1679773,0.2858953,0.4489003,-0.0008410424,0.281144,0.442376,-0.005654442,-0.179623,0.5175454,0.06770487,-0.2627308,0.3877907,0.2272381,-0.09063686,0.4083527,0.2389023,-0.0305873,0.4075661,0.1727616,0.08100531,-0.001750295,0.01554903,0.1283624,-0.3676896,-0.009087863,0.1496584,-0.6912247,-0.02341549,0.1968517,-0.7277627,0.1101744,-0.0656706,0.001005931,0.059233,-0.1138646,-0.3649744,0.06496768,-0.1331748,-0.6926934,0.06055477,-0.08139591,-0.730494,0.1928861,-0.03038638,0.546311,0.01210796,0.2840882,0.4636541,0.04511526,0.2391323,0.4590093,0.05072342,0.02146751,0.415948,0.1791822,-0.04880206,0.39156,0.1555311
229,0,0,0,-0.01876161,0.3139381,0.003476288,-0.03493475,0.6199699,0.01714648,-0.03286238,0.760536,0.03865238,0.1408378,0.5403267,-0.0762319,0.246777,0.3880015,-0.1582112,0.2765893,0.4485955,0.01133309,0.271276,0.4427835,0.0009819906,-0.18004,0.5167457,0.06939369,-0.2620715,0.3867727,0.229336,-0.09007404,0.4077097,0.2400957,-0.02957658,0.4067517,0.1724866,0.08085865,-0.001818347,0.01461678,0.1284298,-0.3682078,-0.009746024,0.1499511,-0.6918719,-0.02429316,0.1984606,-0.7284729,0.1088026,-0.06499381,0.0009551141,0.06019181,-0.1134012,-0.3656687,0.06581524,-0.132325,-0.6933889,0.06158435,-0.0792715,-0.731166,0.1934258,-0.03121523,0.5454822,0.01234458,0.2719887,0.4629904,0.0538961,0.2042373,0.4602198,0.002236888,0.02391013,0.417184,0.1850732,-0.06677137,0.4477956,0.1615443
264,0,0,0,-0.01921062,0.3135273,0.003698294,-0.03558211,0.6191916,0.01747839,-0.03341083,0.7597817,0.03960537,0.139096,0.5393924,-0.07654504,0.2509177,0.3879866,-0.1509017,0.2684805,0.4486182,0.02007201,0.2624293,0.4457841,0.007718097,-0.1803327,0.5160568,0.07093057,-0.2613873,0.3858018,0.2312848,-0.08949952,0.4072396,0.2410979,-0.02871224,0.406258,0.172428,0.08073328,-0.001872729,0.01376823,0.1284367,-0.3686732,-0.01034666,0.1501124,-0.6924023,-0.02507687,0.1997362,-0.7290593,0.10759,-0.06441438,0.0008886736,0.06101311,-0.1130192,-0.3662311,0.06657791,-0.1316606,-0.6939815,0.06247952,-0.0775336,-0.7317491,0.1938979,-0.03187582,0.5447834,0.01259455,0.2615463,0.4646715,0.0613784,0.1803106,0.4709161,-0.03345539,0.02539429,0.4174168,0.1884011,-0.04045235,0.3921548,0.1530153
296,0,0,0,-0.01956177,0.3132136,0.003879175,-0.03609687,0.6185369,0.01779319,-0.03387964,0.7591704,0.04042535,0.1376373,0.5385766,-0.07659927,0.2539338,0.3881007,-0.1467482,0.2611398,0.4275193,-0.03085364,0.2571367,0.4475338,0.01138553,-0.180564,0.5154714,0.0722545,-0.2608095,0.3849039,0.2329552,-0.08906455,0.4070276,0.2417571,-0.02789615,0.4063349,0.1722227,0.08062145,-0.001927363,0.01307616,0.1284328,-0.3690279,-0.01086294,0.1502203,-0.6928167,-0.02575815,0.2007496,-0.7295253,0.1065425,-0.06394783,0.0008142792,0.06167845,-0.1127136,-0.3666969,0.06719387,-0.1311357,-0.6944765,0.0631764,-0.07614091,-0.7322442,0.1942431,-0.03240239,0.5441973,0.01282546,0.2575354,0.4661582,0.06577878,0.1745333,0.4757661,-0.03830466,0.0261042,0.417401,0.1890789,-0.03612739,0.3813148,0.1515322
