3,0,0,0,-0.004270585,0.2943318,-0.001959809,-0.006286793,0.578795,-0.005681977,0.004757694,0.7025969,0.006503664,0.1344301,0.4493216,-0.04589169,0.1594188,0.2400777,-0.03943208,0.1995167,0.05574207,0.02632041,0.2004374,-0.005690475,0.03614852,-0.1417095,0.4486497,0.04561143,-0.178282,0.240222,0.06798524,-0.1593626,0.0383145,0.1535402,-0.1507232,-0.02128065,0.1681418,0.06781086,-0.0008423404,0.01700356,0.1155125,-0.3080957,0.04655369,0.1402559,-0.6545766,0.05574385,0.1687907,-0.6703658,0.15667,-0.05183015,-0.001154851,0.05374503,-0.07120418,-0.3134269,0.08364473,-0.07627509,-0.6618038,0.08418285,-0.04442062,-0.6778052,0.1841072,-0.006316713,0.5092561,-0.00640758,0.2171631,-0.06854676,0.05591282,0.1660739,-0.01310428,0.04872327,-0.1378934,-0.07719773,0.1873713,-0.1276593,-0.02786363,0.1593356
34,0,0,0,-0.003658664,0.2942051,-0.00197498,-0.005754476,0.5785453,-0.007933139,0.004965244,0.7024117,0.003491381,0.1353031,0.4488609,-0.04679351,0.1605713,0.2394883,-0.03755983,0.200419,0.05673148,0.0298226,0.2011791,-0.004759801,0.0389483,-0.1415783,0.4487335,0.04332536,-0.1786102,0.2416553,0.06802846,-0.1602036,0.04106501,0.1560758,-0.1520699,-0.01854716,0.1710564,0.06786305,-0.0004996877,0.01758954,0.1159511,-0.3055718,0.05376226,0.1414483,-0.6534915,0.07113968,0.169509,-0.6679588,0.172304,-0.05220044,-0.0004929673,0.0533101,-0.07080601,-0.3120129,0.09086782,-0.07529991,-0.6602954,0.09847066,-0.04391498,-0.6749875,0.198736,-0.005788381,0.5091739,-0.008206142,0.2171357,-0.06731389,0.05991098,0.1664132,-0.008882141,0.04990476,-0.1391758,-0.07425353,0.1894944,-0.1266146,-0.03102177,0.165154
69,0,0,0,-0.002834101,0.2940447,-0.001986942,-0.0047888,0.5782975,-0.008999309,0.005402731,0.7023382,0.001580222,0.1365252,0.4486033,-0.04604601,0.161937,0.2391446,-0.03439036,0.2010513,0.05762209,0.03397081,0.2018044,-0.00401061,0.04312859,-0.1414351,0.4486794,0.04139719,-0.179183,0.2427166,0.06744096,-0.161839,0.04306865,0.1572487,-0.1546766,-0.01670412,0.1721887,0.06787576,-0.0001548033,0.01873502,0.1160191,-0.3033604,0.06021889,0.1420449,-0.652333,0.08529749,0.1691577,-0.6657509,0.1867572,-0.05288786,5.380219E-06,0.0522862,-0.07101599,-0.3106014,0.09639793,-0.07503062,-0.6589784,0.1105445,-0.04460479,-0.6726204,0.2112259,-0.005022193,0.5090505,-0.009047277,0.216927,-0.06671678,0.06534345,0.1679346,-0.008876358,0.05160748,-0.1423114,-0.07190699,0.190528,-0.1306712,-0.01922653,0.158756
102,0,0,0,-0.00255319,0.293947,-0.002240999,-0.00446935,0.5781566,-0.009671953,0.004845364,0.7023611,-0.0008640431,0.1361171,0.4484777,-0.04834239,0.1621319,0.2389886,-0.03493413,0.202077,0.05858741,0.03358757,0.2032623,-0.003470317,0.04327107,-0.1411499,0.4486141,0.04196551,-0.1787582,0.2435948,0.06994703,-0.1604188,0.04467859,0.1609439,-0.1537304,-0.01496917,0.1752667,0.06801172,0.0001409969,0.01717293,0.1177519,-0.3014761,0.06358679,0.1452177,-0.6508415,0.09507376,0.173404,-0.6633095,0.1962761,-0.05227473,0.0004986941,0.05344983,-0.06893934,-0.3101716,0.1013922,-0.07162657,-0.6576324,0.1227589,-0.04016894,-0.6702818,0.2231945,-0.005136003,0.5089183,-0.01011371,0.2177134,-0.06623558,0.06490117,0.1691831,-0.006679274,0.05066872,-0.1409847,-0.07015111,0.1927555,-0.1285065,-0.0183534,0.1643538
136,0,0,0,-0.002598308,0.2937264,-0.002277975,-0.004556291,0.5777792,-0.009836672,0.003413394,0.7023382,-0.003070213,0.1358367,0.4482571,-0.04878897,0.1624647,0.2386742,-0.03344471,0.2026753,0.05931937,0.03586864,0.2040781,-0.003179529,0.04582681,-0.141895,0.4485049,0.04119181,-0.179331,0.2442796,0.07072731,-0.1611623,0.04638007,0.1621475,-0.1552218,-0.01342561,0.1762558,0.06809793,0.0003331885,0.01719623,0.1192679,-0.3004275,0.06793883,0.1485375,-0.6501792,0.1061631,0.1765782,-0.6622237,0.2071994,-0.05238001,0.001129681,0.05347052,-0.06744906,-0.3090549,0.1060531,-0.06848805,-0.6560168,0.1339188,-0.03715095,-0.6677464,0.234449,-0.005660483,0.5085847,-0.01093283,0.2180107,-0.06571896,0.0681785,0.1687085,-0.003010761,0.05032539,-0.1416509,-0.06916282,0.1949278,-0.1297427,-0.02548312,0.1728107
170,0,0,0,-0.002594302,0.2936007,-0.002313576,-0.004190297,0.5774702,-0.009242112,0.002266446,0.7024616,-0.004511864,0.1358608,0.448286,-0.0486268,0.1633074,0.2377117,-0.03176735,0.2031415,0.06002997,0.03809286,0.2047083,-0.002823116,0.04872242,-0.1424407,0.4484369,0.0406109,-0.1798597,0.2448048,0.07123718,-0.1622241,0.04780746,0.1624119,-0.1565296,-0.01230242,0.1769495,0.068164,0.0005022531,0.01736275,0.1204658,-0.2996255,0.07088804,0.1513086,-0.648995,0.1149388,0.1791511,-0.6604674,0.2159293,-0.05253496,0.001633452,0.05337439,-0.0664109,-0.3076358,0.1090916,-0.06596226,-0.6543684,0.1426739,-0.03482534,-0.6654602,0.243323,-0.005784398,0.5083103,-0.01118651,0.2181431,-0.06695565,0.07123719,0.1694111,-0.001979056,0.05314462,-0.1420353,-0.06898376,0.1951557,-0.1304221,-0.03739892,0.1812656
202,0,0,0,-0.002641217,0.293401,-0.002331015,-0.003682095,0.5770996,-0.008245626,0.001266148,0.7025116,-0.005266019,0.1362385,0.4487856,-0.04748354,0.1644148,0.2364208,-0.02973413,0.2034826,0.06057139,0.04026027,0.2053773,-0.002842032,0.05204063,-0.1429304,0.4483158,0.04024347,-0.1804262,0.2450952,0.07164681,-0.1633869,0.04887117,0.1625551,-0.1581993,-0.01144162,0.1779585,0.06819914,0.0006351841,0.01758185,0.1216275,-0.2986412,0.07347678,0.1537312,-0.6478576,0.1222609,0.1812892,-0.6588425,0.2233095,-0.0526934,0.002062694,0.05321329,-0.0656025,-0.3079004,0.1107841,-0.06376836,-0.6529906,0.1499099,-0.03292713,-0.6635838,0.2506642,-0.005678881,0.5079306,-0.01099748,0.2178802,-0.06810421,0.07569075,0.170061,-0.001103742,0.05553698,-0.1433711,-0.06854915,0.1959864,-0.134993,-0.01515813,0.1792822
236,0,0,0,-0.00268212,0.2931569,-0.002447651,-0.0034382,0.5766894,-0.007812163,0.0001391608,0.7024592,-0.006637565,0.1364548,0.4491658,-0.04698221,0.1651896,0.2355191,-0.02864701,0.2041939,0.06122273,0.04173617,0.2062115,-0.002929288,0.05506681,-0.1429084,0.4490657,0.04100749,-0.1805453,0.2452604,0.07285678,-0.1636059,0.04978918,0.1640097,-0.1586267,-0.01086571,0.1803863,0.06819375,0.0007702645,0.01716294,0.1235712,-0.2977033,0.07633875,0.1572724,-0.6464437,0.1294411,0.1850911,-0.6568298,0.2304311,-0.05248595,0.002532934,0.05356169,-0.06376503,-0.3074883,0.1140006,-0.06049095,-0.6509485,0.1576477,-0.02940547,-0.6611217,0.2584122,-0.005656903,0.5074861,-0.01108643,0.218249,-0.06831677,0.07927449,0.1710268,-0.0004066101,0.05748031,-0.1438078,-0.06848707,0.1980482,-0.1339657,-0.01349583,0.1832623
270,0,0,0,-0.002761563,0.2930007,-0.002541267,-0.002965953,0.5762426,-0.006736685,-0.0008923335,0.702483,-0.007662037,0.136827,0.4495878,-0.04603861,0.16574,0.2350223,-0.02771008,0.2047643,0.06184497,0.04301634,0.2068599,-0.002849367,0.05869358,-0.1428335,0.4497513,0.04174007,-0.18069,0.2454545,0.07388664,-0.1641651,0.05062286,0.1652367,-0.1593216,-0.01088975,0.1826216,0.06820833,0.0008668241,0.01680265,0.1252184,-0.2970019,0.07845167,0.1603691,-0.6449801,0.1351232,0.1883727,-0.6549259,0.2361257,-0.05232318,0.002934195,0.05386605,-0.0622552,-0.3072574,0.1165276,-0.05761023,-0.6492306,0.1639173,-0.02637869,-0.659045,0.2646502,-0.005361758,0.507039,-0.01063057,0.2179713,-0.06853057,0.08372785,0.1718559,5.024589E-05,0.05951186,-0.1453642,-0.06840778,0.2008742,-0.1331563,-0.01305387,0.1861418
303,0,0,0,-0.002798174,0.2928344,-0.002608812,-0.00242777,0.5760044,-0.005468853,-0.001264086,0.7024738,-0.007471672,0.1373137,0.4501038,-0.04452737,0.1662842,0.2344376,-0.02659749,0.2050694,0.06224218,0.04408354,0.2069347,-0.00286289,0.06352205,-0.142596,0.4508794,0.04288666,-0.1808717,0.2455042,0.07453427,-0.1650314,0.05101241,0.1659633,-0.1605409,-0.01100114,0.1846108,0.06821302,0.000933075,0.01661996,0.1263579,-0.2965949,0.07977921,0.1625086,-0.6439837,0.1387734,0.1905676,-0.6537037,0.2397964,-0.05224096,0.003193292,0.05401824,-0.06123301,-0.3072409,0.1181068,-0.05561002,-0.6482293,0.167959,-0.0243581,-0.6578311,0.2686458,-0.004865009,0.5067337,-0.009786852,0.2163076,-0.06725882,0.08999483,0.1722702,0.0004353987,0.06112582,-0.1489761,-0.06870475,0.2049307,-0.1334981,-0.02303764,0.1932977
