1,Velocity,0.00431852821841565,0.00139187096535986
1,AngVel,0.00984260274926297,0.00201343779515685
2,Velocity,0.00243235213149647,0.000517968511455364
2,AngVel,0.00681571801481053,0.000948039004429792
0,Velocity,0.000574981236845185,8.44378040122296E-05
0,AngVel,-7.12166976630764E-05,-0.000741243571566194
