4,0,0,0,-0.008715766,0.3285824,-0.001093737,-0.01489625,0.6433781,0.005942977,-0.02721672,0.7845654,0.008290684,0.1647644,0.5110903,-0.05214022,0.205942,0.2615312,-0.06864554,0.2384525,0.05707248,-0.02223195,0.2490881,0.000188504,-0.009105269,-0.1731463,0.4880787,0.07526235,-0.2249904,0.2482578,0.08533736,-0.2061249,0.04587335,0.152493,-0.1983923,-0.01350716,0.153708,0.09064327,-0.0003208476,0.01093026,0.1213984,-0.381469,0.001065242,0.120764,-0.6897088,-0.00983327,0.1716007,-0.7264334,0.129835,-0.06530768,-0.003407809,0.06423741,-0.069593,-0.3989764,0.07153137,-0.04006635,-0.7169076,0.048084,-0.044108,-0.8012003,0.11245,-0.01410407,0.5665659,0.00236364,0.2466032,-0.08468595,-0.002075371,0.2880351,0.004852203,-0.02503467,-0.1855097,-0.09626425,0.1715954,-0.1607914,-0.02320196,0.1530327
37,0,0,0,-0.008433048,0.3285887,-0.001095262,-0.01454285,0.6434839,0.005107883,-0.02690682,0.7847003,0.006875797,0.1652554,0.5109778,-0.05201557,0.2068584,0.2613357,-0.06739417,0.2442673,0.05855367,-0.01808289,0.2538036,0.002414826,-0.004413338,-0.1731858,0.4885796,0.07435165,-0.2249759,0.249173,0.084781,-0.2081963,0.04664581,0.1508525,-0.2010661,-0.01342701,0.1524129,0.09068134,-0.0002917767,0.01155955,0.1212547,-0.3817877,0.003186571,0.121297,-0.6896601,-0.004110475,0.1716295,-0.7257772,0.1358892,-0.0656145,-0.003124592,0.06376038,-0.0698065,-0.3981059,0.07339568,-0.0399405,-0.7162293,0.05346191,0.000110983,-0.7604676,0.1773545,-0.01374935,0.5666583,0.001801005,0.2494412,-0.08260416,0.00394957,0.2907534,0.004696752,-0.02526788,-0.1893591,-0.09657083,0.1683507,-0.1709757,-0.01253881,0.1357366
70,0,0,0,-0.0082364,0.3286251,-0.001087492,-0.01432674,0.6436675,0.004178009,-0.02669296,0.7848998,0.005276347,0.1655553,0.5109127,-0.052114,0.2078468,0.2612576,-0.06631601,0.2474955,0.05948851,-0.01454009,0.2557819,0.003639669,-0.0007794944,-0.1731959,0.4892474,0.07374121,-0.22499,0.2501408,0.08460958,-0.210213,0.04721279,0.1497265,-0.2033409,-0.01320281,0.1520381,0.09074688,-0.0002277814,0.01190213,0.1211927,-0.3820131,0.005978836,0.121935,-0.6894798,0.00257141,0.1719983,-0.7248598,0.142838,-0.06582525,-0.002793992,0.06355713,-0.06978987,-0.3971114,0.07583359,-0.03961628,-0.7154101,0.06009657,0.01201092,-0.7484797,0.2002508,-0.0135195,0.5668231,0.001211635,0.2509872,-0.08112299,0.009130784,0.2918539,0.005247953,-0.02352245,-0.1904,-0.09866245,0.1693585,-0.1715686,-0.01640023,0.13979
102,0,0,0,-0.008242236,0.3286052,-0.001065408,-0.01444081,0.6437603,0.003606945,-0.02683523,0.7850244,0.004240639,0.1654611,0.5109078,-0.05221912,0.2085474,0.2613646,-0.06548827,0.2494051,0.06026936,-0.01181522,0.2568651,0.004292314,0.001971152,-0.1734335,0.4898275,0.07347459,-0.2252529,0.2507808,0.08436152,-0.2118959,0.04751027,0.1489939,-0.2048461,-0.01298723,0.1527733,0.09079632,-0.0001939128,0.01201655,0.1213446,-0.3821839,0.00828101,0.1227781,-0.6892518,0.008117093,0.1727623,-0.7240247,0.1485414,-0.06592797,-0.00249532,0.06352403,-0.06948201,-0.3961554,0.07789126,-0.03897953,-0.7146976,0.06576538,0.01501191,-0.7452421,0.2091218,-0.01361256,0.5669173,0.0008898031,0.2511999,-0.08096724,0.01228448,0.291796,0.004337021,-0.02197225,-0.1916386,-0.09827964,0.1712627,-0.172222,-0.02083753,0.1445968
138,0,0,0,-0.008480443,0.3285635,-0.001038603,-0.0149131,0.6438363,0.003441974,-0.02723123,0.7850922,0.003904041,0.1648588,0.5110133,-0.05266703,0.2087265,0.2616085,-0.06530812,0.2503372,0.06089522,-0.01036753,0.2558776,0.004665231,0.002828019,-0.1737341,0.490298,0.07404798,-0.2255349,0.2510715,0.0849408,-0.2128121,0.04778255,0.1494557,-0.2057131,-0.01277627,0.1546782,0.0908783,-0.0001534241,0.01145405,0.1216311,-0.3821617,0.009867627,0.1237718,-0.6889321,0.01221044,0.1741889,-0.7232214,0.1525766,-0.06579573,-0.002265974,0.06397441,-0.06882851,-0.395365,0.08005369,-0.03797492,-0.71402,0.07053518,0.018282,-0.742687,0.2159973,-0.01404286,0.5669948,0.0008736075,0.2456366,-0.0840134,0.01324462,0.291543,0.00386065,-0.02130341,-0.1932888,-0.09843997,0.1744291,-0.1731321,-0.0345424,0.1518653
169,0,0,0,-0.008646489,0.328481,-0.001019325,-0.01520637,0.643838,0.003565144,-0.02733404,0.7850905,0.004019896,0.1644224,0.5111307,-0.05291732,0.2089305,0.2617269,-0.06488805,0.250628,0.0609386,-0.009056636,0.2513044,0.00411639,0.002399152,-0.1740028,0.4906988,0.07453863,-0.2260261,0.2511259,0.08512799,-0.2139256,0.04814801,0.1492625,-0.2063853,-0.01261413,0.1562684,0.09094878,-0.00012219,0.01105126,0.1217653,-0.3821282,0.01119318,0.124436,-0.6886512,0.01545047,0.1751723,-0.7226034,0.1557564,-0.06571352,-0.002095973,0.06432975,-0.06841768,-0.3946836,0.08184405,-0.03731929,-0.7134436,0.0743126,0.02035929,-0.7409932,0.2210039,-0.01432641,0.5670033,0.001046126,0.2421053,-0.08488219,0.01059117,0.2908359,0.0040973,-0.020196,-0.1957063,-0.09831012,0.177985,-0.1755022,-0.02522595,0.1510408
202,0,0,0,-0.008828194,0.3283397,-0.001017076,-0.0154866,0.6437196,0.003974701,-0.02749196,0.7850061,0.004599332,0.1639579,0.5113019,-0.05326452,0.2088877,0.2618701,-0.06462514,0.2501498,0.05994871,-0.008055026,0.2470509,0.002681771,0.002117223,-0.1742488,0.4909641,0.07528634,-0.2265108,0.2508762,0.08530755,-0.2145603,0.04823767,0.1496365,-0.2065555,-0.01248548,0.1580558,0.09102263,-8.974781E-05,0.01044777,0.1219198,-0.3820437,0.01196869,0.1250584,-0.6883965,0.01749924,0.1762519,-0.7221491,0.1576609,-0.06556529,-0.002005601,0.06479494,-0.067949,-0.3942139,0.08325268,-0.03663729,-0.7130117,0.07703694,0.02183858,-0.7402484,0.2239361,-0.01459963,0.5668913,0.001386106,0.2397584,-0.08621244,0.009584085,0.2877943,0.002976366,-0.01843722,-0.1980686,-0.09739166,0.1830887,-0.1754532,-0.02481977,0.1531203
237,0,0,0,-0.008937302,0.3281935,-0.001027613,-0.01561806,0.6435809,0.004543824,-0.02749475,0.7849143,0.005445706,0.163688,0.5115291,-0.05346104,0.2088415,0.2620483,-0.06420219,0.2485731,0.05721914,-0.006841962,0.2424594,0.001022825,0.002225349,-0.1744188,0.4912178,0.07544898,-0.2269533,0.2505136,0.08513775,-0.215133,0.04823089,0.1499948,-0.2068291,-0.01247469,0.1594513,0.09106798,-6.197375E-05,0.010023,0.1220144,-0.3819341,0.01250126,0.1254929,-0.688163,0.01887456,0.1770002,-0.7218234,0.1589209,-0.0654553,-0.001963481,0.06514786,-0.06762383,-0.3938725,0.08419979,-0.03613998,-0.7127039,0.07890587,0.02237654,-0.7402574,0.2253468,-0.01472665,0.5667446,0.00180738,0.235491,-0.08844262,0.009414617,0.2856005,0.003733198,-0.01753299,-0.1988695,-0.09728732,0.1830841,-0.1764181,-0.02015583,0.153269
269,0,0,0,-0.00893711,0.3280286,-0.001052078,-0.01549591,0.6433203,0.005075287,-0.02724222,0.7847782,0.00635053,0.1636599,0.5117332,-0.05346394,0.2089345,0.2620845,-0.06358679,0.2465057,0.05397432,-0.005456868,0.2354279,-0.002385695,0.003795149,-0.1744878,0.4914066,0.07516541,-0.2272913,0.2501241,0.08483849,-0.2156043,0.04814325,0.1502323,-0.2070534,-0.01254788,0.1604772,0.09109768,-3.596505E-05,0.009818117,0.1219985,-0.381884,0.01280977,0.1256495,-0.6879929,0.01969277,0.1772852,-0.7216463,0.1596722,-0.06541088,-0.001966961,0.06532548,-0.06752214,-0.3936583,0.08469581,-0.03599181,-0.7124974,0.08000825,0.02210535,-0.7406189,0.2258314,-0.0146299,0.566488,0.002147212,0.2281168,-0.09401602,0.01086957,0.2800248,0.003292047,-0.01372639,-0.199107,-0.09721977,0.1850842,-0.1762629,-0.02938116,0.1609768
304,0,0,0,-0.008837081,0.3278522,-0.001093093,-0.01517544,0.6430069,0.005630682,-0.02682879,0.7846384,0.007417316,0.1638306,0.5119368,-0.05325501,0.2091399,0.2620612,-0.06277765,0.2449803,0.05200618,-0.004292247,0.2321816,-0.003630556,0.004646925,-0.174442,0.4914967,0.07459449,-0.2275913,0.2496932,0.08403238,-0.2160639,0.04804509,0.1503501,-0.2074377,-0.0126953,0.1612946,0.09110538,-5.489629E-06,0.009761279,0.1218697,-0.3818402,0.01296764,0.1255646,-0.6878436,0.02008733,0.1771974,-0.7215641,0.1600347,-0.06540407,-0.002016874,0.06537217,-0.06760191,-0.3935272,0.08485044,-0.03614002,-0.7123802,0.08056244,0.02127935,-0.7412093,0.2257605,-0.01434923,0.5661742,0.002462141,0.2247224,-0.09481323,0.01252187,0.2695201,-0.01203123,-0.0203295,-0.1991868,-0.09696871,0.1865455,-0.1757259,-0.009516364,0.1579999
