8943,0.2763917,-0.2078996,1.787888
8975,0.2757907,-0.2074231,1.788809
9008,0.2766486,-0.2082892,1.789582
9042,0.2765971,-0.2082623,1.789559
9077,0.2766641,-0.207917,1.789627
9109,0.2764182,-0.2074418,1.787094
9142,0.2767921,-0.2073843,1.789113
9173,0.2760462,-0.2044507,1.789875
9208,0.2763772,-0.2042807,1.789633
9241,0.2764157,-0.2043751,1.787195
9279,0.2758044,-0.2041311,1.789195
9307,0.2757362,-0.2042057,1.78835
9374,0.275521,-0.2072489,1.786157
9411,0.2748184,-0.2063117,1.788229
9440,0.2743751,-0.2062813,1.787028
9477,0.2741732,-0.2065239,1.787419
9544,0.2739619,-0.2057979,1.787986
9573,0.2739209,-0.2063272,1.787907
9611,0.2732311,-0.2060501,1.785873
9643,0.2734491,-0.205773,1.786326
9676,0.2726864,-0.2057043,1.78556
9712,0.2731306,-0.2067978,1.787944
9743,0.2723529,-0.2062891,1.785032
9780,0.2725047,-0.2062652,1.785316
9810,0.2729682,-0.2072533,1.78682
9845,0.2722714,-0.2066457,1.785758
9876,0.2731024,-0.2066808,1.784164
9910,0.2726201,-0.2079493,1.785959
9945,0.2721455,-0.2061837,1.78491
9978,0.2714668,-0.2077608,1.785922
10010,0.2714532,-0.2061141,1.784541
10044,0.2691076,-0.2074871,1.785728
10077,0.2679273,-0.2073861,1.787648
10109,0.2669757,-0.2080374,1.779863
10146,0.2627067,-0.2066031,1.746349
10178,0.2672953,-0.2143473,1.674313
10210,0.2751933,-0.2464219,1.623266
10246,0.2737431,-0.2536217,1.610815
10279,0.2666408,-0.2497162,1.618594
10312,0.2591332,-0.2428453,1.63166
10347,0.2546698,-0.2350966,1.643928
10380,0.2543451,-0.2255884,1.651542
10414,0.2518251,-0.2188182,1.662397
10445,0.2508962,-0.2133483,1.677081
10478,0.2511905,-0.2078105,1.692032
10511,0.2499859,-0.207143,1.710444
10548,0.2497,-0.2051867,1.726903
10578,0.2513765,-0.2025946,1.74287
10611,0.2509066,-0.2014293,1.759017
10646,0.2508393,-0.2030869,1.769181
10680,0.2526157,-0.203354,1.77581
10711,0.251181,-0.2042783,1.779439
10749,0.2505627,-0.2028394,1.782865
10783,0.2500574,-0.2012538,1.783147
10813,0.2503575,-0.1977257,1.782881
10846,0.2493588,-0.1970449,1.783003
10882,0.2499399,-0.1979668,1.783031
10911,0.2497632,-0.1956655,1.782862
10945,0.2494881,-0.1962872,1.783879
10978,0.2490688,-0.1956483,1.781555
11010,0.2485539,-0.1982352,1.781612
11047,0.2477783,-0.2005428,1.780801
11080,0.2472106,-0.1973141,1.781713
11115,0.2460759,-0.1976782,1.778532
11146,0.2446211,-0.19978,1.747639
11187,0.2548319,-0.2048077,1.661276
11214,0.2689999,-0.2415563,1.605302
11253,0.2703967,-0.2110214,1.595449
11279,0.2484062,-0.2312608,1.633076
11316,0.2411864,-0.221888,1.652781
11351,0.2359269,-0.2165817,1.670102
11380,0.2340795,-0.2129328,1.682854
11414,0.2353209,-0.2101068,1.696768
11449,0.2362484,-0.2092682,1.711375
11482,0.237029,-0.2079008,1.726162
11513,0.2384519,-0.2097507,1.739979
11549,0.2403503,-0.2118635,1.753056
11584,0.2421847,-0.2106606,1.759548
11615,0.2442989,-0.2119057,1.76487
11650,0.2463213,-0.2106741,1.771759
11681,0.2469339,-0.2098602,1.773211
11714,0.2486548,-0.2108389,1.773575
11748,0.2483168,-0.2073536,1.773956
11784,0.2483379,-0.2081905,1.773321
11819,0.2479536,-0.2057553,1.772717
11853,0.2478275,-0.2076522,1.773033
11884,0.2472747,-0.2066888,1.7718
11914,0.2476971,-0.2054724,1.772208
11947,0.2476741,-0.2051785,1.771186
11988,0.2476385,-0.2054369,1.771843
12016,0.2473759,-0.2048096,1.772535
12053,0.2470315,-0.2049418,1.770713
12088,0.2467113,-0.2052125,1.771273
12118,0.2452042,-0.2039475,1.770148
12155,0.2446357,-0.2033164,1.768086
12182,0.2417409,-0.2048799,1.733139
12221,0.2491093,-0.2201593,1.645769
12247,0.2666943,-0.2445588,1.586207
12284,0.2617276,-0.2577598,1.604296
12313,0.254158,-0.2463985,1.630702
12348,0.2466357,-0.2320626,1.656578
12416,0.234551,-0.2080938,1.703347
12446,0.232983,-0.2135094,1.721199
12481,0.2318184,-0.2113354,1.733745
12517,0.2313542,-0.2118748,1.742134
12551,0.2323074,-0.2131652,1.749773
12584,0.233008,-0.2095331,1.758787
12622,0.2351298,-0.2080754,1.759711
12652,0.2367218,-0.2071986,1.760643
12684,0.2382903,-0.2077033,1.761604
12716,0.2380838,-0.2061384,1.76329
12748,0.2373121,-0.2039225,1.761958
12784,0.2357405,-0.2056334,1.763001
12818,0.2328021,-0.2027359,1.765652
12854,0.2322763,-0.2054466,1.7665
12887,0.2320917,-0.2013348,1.766675
12915,0.2324045,-0.2016813,1.766232
12954,0.232915,-0.2030105,1.768171
12981,0.2333057,-0.2024852,1.7692
13019,0.23354,-0.2022228,1.767119
13051,0.2328476,-0.2013173,1.767558
13087,0.2319344,-0.20032,1.765919
13119,0.2322526,-0.2001205,1.764516
13151,0.2320586,-0.2011845,1.767066
13184,0.2322258,-0.2005458,1.766078
13217,0.2314446,-0.2007669,1.766518
13252,0.2316907,-0.1994058,1.766082
13286,0.2311438,-0.1997416,1.765575
13322,0.2304749,-0.2004792,1.766343
13350,0.2306665,-0.2005601,1.766057
13387,0.2296445,-0.1996754,1.766913
13418,0.2297384,-0.1996284,1.7658
13453,0.2299671,-0.1994795,1.765851
13482,0.2300565,-0.1990276,1.765119
13517,0.2301937,-0.1991022,1.76559
13552,0.2296747,-0.1994023,1.765542
