20,4411,0.0344910981669614,-0.24523917140466,12.2476073944573,0.0865809569952312
42,4432,0.0258157198998093,-0.413113250816763,12.2053058272404,-0.0423015672168674
106,4497,0.0319042347842859,0.0936694597611775,12.2955508026172,0.0902449753767609
137,4528,0.0562301098248938,0.784705646471224,12.2138937840216,-0.0816570185955641
176,4566,0.0754506837706451,0.505804577519769,12.3532738485985,0.139380064576867
208,4598,0.0671207651849298,-0.260309955803602,12.0568664136915,-0.296407434906962
241,4632,0.0241607222573647,-1.26353067434015,12.0941370732261,0.0372706595345864
275,4666,0.0687422796511642,1.31122227628822,12.1402246492393,0.0460875760132051
313,4704,0.0285375478112064,-1.05801925894626,12.188293435739,0.0480687864996767
341,4732,0.0645335953397906,1.28557312602087,12.1710445686382,-0.0172488671008502
375,4766,0.0218379306389357,-1.25575484414279,13.1270496324224,0.95600506378422
406,4797,0.0500045663946574,0.908601153410377,12.7265742763781,-0.400475356044229
444,4835,0.0650252426741415,0.395280954723267,12.6000454541197,-0.126528822258495
476,4866,0.0566205075697792,-0.271120487237494,12.350844997961,-0.249200456158677
512,4902,0.0778587545870086,0.589951306034151,12.2144325824166,-0.136412415544385
546,4936,0.0340904304958999,-1.28730364973849,12.0491397157102,-0.165292866706348
581,4972,0.0464960762037968,0.344601269663801,11.7043315398361,-0.344808175874107
616,5006,0.0463943101163629,-0.00299312021864198,11.61348518276,-0.0908463570761775
651,5041,0.0262027717509298,-0.576901096155232,11.5611525184677,-0.052332664292269
684,5075,0.00884334707637427,-0.510571313957516,11.5573718520966,-0.00378066637111019
717,5108,0.100613801918175,2.78092287399396,12.6130840174601,1.05571216536353
756,5147,0.0306808640177659,-1.79315225385664,12.8051111007038,0.192027083243699
791,5181,0.0368672030721786,0.181951148659197,13.2104283983898,0.405317297685995
824,5215,0.0183827161062132,-0.543661381351926,13.5409564493527,0.330528050962915
857,5247,0.0243211079985953,0.185574746636943,13.5762034116892,0.0352469623365188
891,5282,0.0230506488783525,-0.0362988320069364,13.6257440096062,0.0495405979170052
926,5317,0.0646969372695292,1.18989395403362,12.903360447289,-0.722383562317267
961,5352,0.0660561505603295,0.0388346654514359,12.7593085615402,-0.1440518857488
993,5384,0.0808281006833982,0.461623441345898,12.6830425496153,-0.0762660119249219
1028,5419,0.10120176757615,0.582104768364349,12.6715833728858,-0.0114591767294971
1059,5450,0.143489026811419,1.36410513662157,13.0476923671515,0.376108994265737
1097,5488,0.0790928571344289,-1.69463604413132,13.4941702311456,0.44647786399412
1133,5524,0.122224841570607,1.19811067878271,13.7724861778225,0.2783159466769
1169,5559,0.21908595116111,2.76746027401438,14.243416232026,0.470930054203507
1208,5598,0.155483267353692,-1.63083804634404,14.2229221772448,-0.02049405478121
1242,5632,0.181028173462424,0.751320767903883,14.6305513116132,0.407629134368396
1276,5666,0.190687247195136,0.284090403903273,14.9570176258759,0.326466314262678
1310,5701,0.208692042122962,0.514422712223612,14.7777274260074,-0.179290199868495
1346,5736,0.421371561057812,6.07655768385285,15.1057938659791,0.328066439971684
1380,5771,0.239463120514701,-5.19738401551744,15.0028180538665,-0.102975812112593
1419,5810,0.201641967009729,-0.969773166794159,14.9059282321463,-0.0968898217202216
1453,5844,0.223245792565138,0.635406633982621,15.2277851892228,0.321856957076498
1486,5877,0.155427890121706,-2.05508795283128,15.5557851228212,0.327999933598422
1522,5913,0.141679314790786,-0.381904870303323,15.7332788401423,0.177493717321068
1558,5949,0.155240229626316,0.376692078764719,15.8465082174236,0.113229377281357
1588,5979,0.137788328623781,-0.58173003341783,16.0372045428777,0.190696325454056
1625,6016,0.0530334460320576,-2.29067250247901,16.1868244141477,0.149619871270069
1660,6050,0.150991526297199,2.88112000779828,16.4790868080767,0.292262393928961
1693,6084,0.146929632217418,-0.119467472934756,16.7024214561657,0.223334648088994
1724,6115,0.113522170383012,-1.07766005917436,16.894643885323,0.192222429157326
1756,6146,0.139444843659469,0.836215266982478,17.1786975697814,0.284053684458407
1782,6173,0.243406048717421,3.85041500214637,17.2051297620617,0.026432192280275
1817,6207,0.129816304246615,-3.34087483737666,17.4082781643026,0.203148402240871
1850,6241,0.0889727998797927,-1.20127954020065,17.5004350011062,0.0921568368035928
1885,6276,0.170886318663806,2.34038625097181,17.5869965254085,0.0865615243023221
1922,6313,0.133261734240924,-1.01688066007788,17.7585901971787,0.171593671770228
1951,6342,0.166715047811529,1.15356253691739,17.9085307148226,0.14994051764392
1985,6376,0.169365118514886,0.077943255981105,17.7497261796165,-0.158804535206109
2014,6405,0.238543516934529,2.38546201447046,17.726875403617,-0.022850775999526
2049,6440,0.121059277785408,-3.35669254711775,17.596441625495,-0.130433778121965
2082,6472,0.0891190431991042,-0.998132330821999,17.4771002010955,-0.119341424399504
2117,6507,0.0919553488675377,0.0810373048123841,17.5655788634474,0.0884786623519176
2150,6541,0.078338487571166,-0.400495920481519,17.5338669661311,-0.0317118973163559
2185,6576,0.0998145206681297,0.613600945627532,17.5202011536104,-0.0136658125206921
2219,6609,0.102115953088558,0.0697403763766243,17.4211965796811,-0.0990045739293208
2253,6644,0.142358996538018,1.14980124141313,17.2653363278296,-0.155860251851454
2282,6673,0.241734285899773,3.4267341159226,17.0889059808499,-0.176430346979767
2316,6707,0.202548099959296,-1.15253488060226,16.9043567627684,-0.184549218081493
2346,6736,0.292313201186918,3.09534831819386,17.1673562158277,0.262999453059301
2378,6769,0.236397224974092,-1.6944235216008,17.0183382393062,-0.149017976521471
2407,6798,0.321432796922171,2.93226110165792,16.9746408876529,-0.0436973516533001
2445,6836,0.22957174494464,-2.41739610467189,16.9037001158563,-0.0709407717966251
2476,6867,0.260465600431937,0.996575983461201,16.5665770524418,-0.337123063414495
2509,6900,0.242060344017437,-0.557735042863624,16.6441650845617,0.0775880321199125
2543,6934,0.23026778992654,-0.346839826202881,16.6716186489897,0.0274535644280327
2575,6966,0.201214831157058,-0.907904961546302,16.6113219388774,-0.0602967101122793
2610,7001,0.193758358166693,-0.213042085438995,16.632894481696,0.0215725428185678
2644,7035,0.147565812086185,-1.35860429648554,16.6477637273702,0.0148692456741948
2678,7069,0.164624933428383,0.501738863005816,16.5960276276039,-0.0517360997662486
2712,7103,0.122900441731657,-1.22719093225665,16.6872678577331,0.091240230129138
2744,7134,0.16825309132268,1.46298869648464,16.7202920329526,0.0330241752194773
2780,7171,0.078905257592255,-2.41480631703852,16.7408515633949,0.0205595304423234
2810,7201,0.142175898022137,2.10902134766274,16.8449862603231,0.104134696928231
2844,7234,0.123011130643339,-0.58075052663026,16.7700222483739,-0.0749640119492589
2879,7269,0.104538248605562,-0.527796629650757,16.80140417475,0.0313819263761665
2912,7303,0.0236144662922344,-2.38011124450964,16.9706430650414,0.169238890291389
