0,0.00151254078525996
28,0.00186883343334683
59,3.02951271511612E-05
97,0.0009288100913408
126,0.00176350355231679
160,0.00117828319786609
201,0.0014574639699861
230,0.00104455022324471
264,0.000690369637665575
299,0.00130542181186541
329,0.000397922234565108
368,0.0004942910491993
404,0.000992979103329051
437,0.00092904143632716
465,0.000986100267258083
501,0.00260311624642998
534,0.00112699118368029
570,0.00044473187690479
607,0.00150073501244919
643,0.00097793741070834
674,0.0014278639633245
706,0.00220059365423406
734,0.00106421186833552
768,0.000797133143804232
804,0.00152856726165468
837,0.00036093892978831
865,0.00116362376084592
900,0.000236030423397096
930,0.00290937652853996
959,0.0013018934399196
993,0.00310496437749543
1030,0.00275845919944917
1062,0.00165945811247261
1101,0.0006701529810896
1141,0.00193964062336968
1179,0.00109637132999689
1215,0.00295842856886391
1254,0.00168562599600076
1285,0.00251576858575086
1317,0.00369682578717671
1346,0.00129428108843706
1383,0.00354141181081343
1414,0.00288047196010903
1452,0.00502903677018091
1486,0.000888243657954131
1525,0.00273841322493107
1549,0.00119112601184722
1583,0.000583081195306222
1613,0.000775724939678171
1650,0.000613532312909717
1678,0.000545447821496496
1714,0.00400538495048769
1743,0.00405298282217861
1776,0.00249711260684199
1806,0.000416305569237955
1846,0.000587630619728211
1878,0.00246733441104749
1913,0.000929434216574633
1942,0.000711011779317505
1977,0.00178162423504829
2008,0.00110362910596802
2046,0.000725315818584793
2080,0.00219181459180357
2115,0.00155660449438306
2149,0.000723332431897762
2185,0.00175902264697406
2232,0.00127832261773371
2261,0.00285586772606355
2302,0.00505949438726206
2340,0.00361307197946413
2387,0.00234919583879335
2428,0.00139435738758364
2459,7.45882829494454E-05
2496,0.0019859797665644
2526,0.00131825662698305
2560,0.000566895089569035
2596,0.00136704251916925
2629,0.000465823971940619
2664,0.00211360186319429
2699,0.00244676217126765
2738,0.00143215948316337
2763,0.00175480203219176
2796,0.000718393526167889
2830,0.00113246707912155
2864,0.00120612507388839
2895,0.000739341874405584
2932,0.00332496242281696
2964,0.00170123714215648
3000,0.00182821361548966
3034,0.00136873273493859
3068,0.000846621025713177
3105,0.000587871629560199
3137,0.00128961622436907
3170,0.00165472242167985
3208,0.00248766564476793
3237,0.00280300991424947
3286,0.0433418348264633
3331,0.0674179356237721
3367,0.0691809811677822
3400,0.0317779665147583
3441,0.0131362764003774
3467,0.0347614131694233
3503,0.0402350361353115
3533,0.0391665006407215
3561,0.0448367801146015
3591,0.0337791781206717
3632,0.0314490839830958
3669,0.024579851358366
3703,0.0150683336440037
3738,0.014007690862822
3770,0.00320020938217425
3808,0.00180012160869332
3844,0.00169669859345857
3878,0.0243711285889617
3911,0.00224835620840244
3945,0.0025948617958987
3980,0.00196817625675604
4028,0.0056042058291273
4062,0.00319472292975634
4096,0.00360371494107262
4129,0.00353862990135217
4162,0.00335692542561775
4198,0.0140417055753803
4233,0.0291009019196039
4272,0.0674973098051544
4310,0.0840559967214965
4343,0.0404665570420392
4377,0.0202883313210785
4414,0.042186101648703
4449,0.0388383959819299
4480,0.0313077552242765
4516,0.0283285257360445
4551,0.0234391386118376
4587,0.0155170754218332
4627,0.0100722380024071
4658,0.004523972647027
4688,0.00143829759484081
4715,0.00133914256465571
4748,0.00157443661721413
4783,0.00113451574066199
4818,0.00116035104126807
4847,0.00127540486425089
4881,0.00203278586824401
4916,0.00152650706840614
4950,0.00201501906262978
4984,0.00800653023863749
5017,0.0299819226112226
5049,0.0684352756809025
5091,0.083189489212936
5125,0.0291627036395266
5161,0.028149608563182
5195,0.072931069391439
