1,0.2525785,0.7582237,1.73762
37,0.2524081,0.7582242,1.738674
72,0.2529283,0.7586592,1.738414
105,0.2527511,0.759398,1.739164
136,0.2525271,0.7588955,1.738076
171,0.2526601,0.7597764,1.740028
195,0.252806,0.7598087,1.741315
232,0.2528998,0.7602894,1.742298
268,0.2532585,0.7606338,1.74226
367,0.2532585,0.7606338,1.74226
367,0.2537103,0.7619113,1.74129
405,0.2537103,0.7619113,1.74129
406,0.2544064,0.7620755,1.741498
437,0.2546405,0.7611334,1.739878
490,0.2546048,0.7609643,1.742405
528,0.2543462,0.7623242,1.743546
576,0.2532687,0.761815,1.741702
609,0.2525075,0.7631323,1.74591
648,0.2516115,0.7644966,1.748875
698,0.2516115,0.7644966,1.748875
698,0.2480343,0.7666501,1.750325
754,0.2480343,0.7666501,1.750325
755,0.2421401,0.7630692,1.745701
788,0.2401442,0.7642876,1.742711
825,0.2384459,0.7632954,1.729999
876,0.2377138,0.7592078,1.699011
926,0.2377138,0.7592078,1.699011
927,0.2442565,0.7434645,1.622833
968,0.2463926,0.7326642,1.601774
1050,0.2463926,0.7326642,1.601774
1050,0.2463926,0.7326642,1.601774
1051,0.2449864,0.7372027,1.618886
1136,0.2449864,0.7372027,1.618886
1136,0.2449864,0.7372027,1.618886
1137,0.2346061,0.7646699,1.689915
1204,0.2346061,0.7646699,1.689915
1205,0.2260366,0.7758665,1.736173
1245,0.2228193,0.7764626,1.753335
1302,0.2220987,0.7694138,1.761175
1336,0.2196015,0.7688059,1.765874
1372,0.2184237,0.768501,1.76463
1411,0.2184237,0.768501,1.76463
1411,0.2182027,0.7676958,1.735025
1453,0.2205925,0.7669951,1.69967
1491,0.223854,0.7608351,1.657513
1527,0.2285653,0.754796,1.63024
1558,0.2285653,0.754796,1.63024
1559,0.2293875,0.748868,1.630156
1595,0.2276332,0.7537774,1.647631
1636,0.2258488,0.7638463,1.674206
1679,0.2218398,0.7668874,1.694041
1714,0.2182812,0.7716407,1.714983
1750,0.2137069,0.7759584,1.735028
1781,0.2107004,0.7769663,1.748637
1810,0.2094952,0.7706328,1.75642
1839,0.2071836,0.7707265,1.761895
1890,0.2069608,0.7723125,1.762568
1919,0.2063506,0.7722836,1.754947
1972,0.2063506,0.7722836,1.754947
1973,0.2083887,0.7676397,1.707539
2015,0.2122101,0.7623205,1.671018
2068,0.2122101,0.7623205,1.671018
2068,0.2227749,0.7442029,1.614934
2124,0.2239896,0.7395382,1.606447
2157,0.2227767,0.742688,1.616594
2202,0.2222157,0.7480243,1.639991
2248,0.2222157,0.7480243,1.639991
2249,0.2165964,0.7645662,1.694946
2297,0.2128917,0.7715167,1.723578
2351,0.2128917,0.7715167,1.723578
2351,0.2079434,0.7703273,1.7634
2389,0.205362,0.770467,1.775831
2440,0.205362,0.770467,1.775831
2440,0.2043438,0.7721792,1.783407
2475,0.2044957,0.7746491,1.777089
2507,0.2047477,0.77506,1.759018
2553,0.2061067,0.7753269,1.730588
2602,0.2061067,0.7753269,1.730588
2603,0.2094899,0.7662665,1.654325
2637,0.2106134,0.7597324,1.634658
2684,0.2093211,0.7599474,1.638196
2719,0.2090399,0.7644967,1.654512
2757,0.2079925,0.768215,1.67405
2810,0.2079925,0.768215,1.67405
2810,0.2054716,0.7786457,1.716293
2851,0.2039618,0.7790316,1.729521
2881,0.2040372,0.7810191,1.740885
2908,0.2047255,0.7822844,1.74814
