10,0.00214952367965758
41,0.00196641415939163
83,0.00135402970982826
109,0.000758489844323444
146,0.000642548378384439
181,0.00026554465621669
212,0.000388209998997083
245,0.00122236989159327
283,0.000422383566105801
314,0.000311257558065481
348,0.00107776713395567
375,0.000992873395090568
412,0.000846226032878271
444,0.000245806122415016
475,0.0009957838174595
510,0.000352266556908455
545,0.00119245627981685
575,0.00132136607701609
608,0.00107205612712123
646,0.000928704723857592
673,0.000763123992165704
712,0.00165276585717966
743,0.000971833806610803
780,0.000861382423992479
809,0.000731094921933281
842,0.00118994188294722
876,0.00103326150032573
907,0.00155871825235543
945,0.00117657341026835
976,0.0031954808934442
1013,0.00171608043853888
1051,0.00235154631359035
1078,0.00730458994403296
1116,0.0055088795948332
1142,0.00963910205227429
1182,0.0504160500377331
1210,0.0793854443532073
1250,0.0459698055582435
1276,0.00745257169833105
1309,0.031222059183265
1343,0.039290687524766
1379,0.0337334694367338
1415,0.028607858302981
1448,0.0237612529627032
1478,0.0182657641068819
1512,0.00974925008033358
1547,0.00815634714053775
1579,0.00555400584481683
1613,0.00351583775430562
1646,0.00191605101478409
1677,0.00249066761442627
1711,0.00478036768554576
1746,0.0255375221456042
1780,0.0358326191943027
1818,0.0527935012117275
1850,0.0916417625518516
1881,0.0494192654488971
1912,0.0196968024419739
1942,0.0486640893454443
1983,0.0377446830182084
2010,0.0290356452153602
2049,0.0275523834878242
2075,0.0219770757901348
2114,0.011186089501287
2139,0.00669913626384397
2175,0.00437788888164066
2209,0.00120094943579981
2245,0.0018290848207073
2281,0.00252055175208819
2308,0.0080880649788831
2346,0.0170589813158267
2374,0.0380775225939511
2410,0.0670936548583403
2445,0.0700943000113619
2475,0.0204646117308961
2508,0.0285664482070135
2546,0.0427154425520806
2574,0.0348103884390052
2613,0.0299396853952957
2642,0.0197362678894466
2679,0.0126271201233624
2709,0.0132252688667316
2742,0.00430740553952626
2778,0.00354422861381791
2806,0.00331512374053354
2847,0.00196529111138973
2872,0.00303030998219495
2913,0.00151083102850641
2939,0.00236101018588899
2975,0.001191261653246
3007,0.00104266692897871
3048,0.00195619816341285
3075,0.000856834109275986
3114,0.00159271776740096
3142,0.00127330658273774
3180,0.00173757557514715
3206,0.00154724255469579
3243,0.00385767321154874
3276,0.00402154159832834
3313,0.00426452593544759
3343,0.00166776143423963
3377,0.00131620912069709
3410,0.0038324870666897
3444,0.0129598348879459
3476,0.0522346022944128
3514,0.0856866094887515
3540,0.0845301783252675
3575,0.0340340978554662
3608,0.0251349231676854
3643,0.0455385980596143
3708,0.0969701776000732
3743,0.0416480317110164
3773,0.0253321937780982
3808,0.0204344509000571
3843,0.00788653790472761
3878,0.000917125954438034
3910,0.0080906149267186
3946,0.0479097388113613
3977,0.0912938124934367
4007,0.079083977882608
4047,0.020965294779157
4075,0.0332071251576024
4115,0.0499846925497841
4141,0.0480255890040136
4183,0.0427300764020107
4211,0.0311239673832465
4252,0.0214945198091959
4278,0.0114063449549997
4316,0.00405060948862074
4348,0.00334361931038759
4380,0.0120695640088729
4412,0.0483703478894983
4446,0.0819420241899479
4481,0.0794304029758282
4515,0.04929030477607
4550,0.0222585237490425
4585,0.0417078087526518
4613,0.0518372315716523
4654,0.0481722463520234
