2127,0,0,0,0.05655868,0.317167,0.0470682,0.1040227,0.6220682,0.1023571,0.07913001,0.7368625,0.0828085,0.1725687,0.503298,0.2259476,0.1916288,0.3195123,0.3053592,0.04026015,0.1443129,0.3442002,0.004644091,0.09679603,0.3518627,-0.01120411,0.4702347,-0.05266091,-0.04764444,0.2022022,-0.1421704,-0.1105966,-0.0004602946,-0.1599328,-0.1097796,-0.005651534,-0.1621693,0.01940207,0.004362391,0.09595115,-0.0114265,-0.3077331,0.1759052,0.04339338,-0.6229029,0.1563054,-0.0080669,-0.7038801,0.1677867,-0.06319346,-0.0100214,-0.03447815,-0.2032555,-0.3561643,-0.142912,-0.2868714,-0.6517617,-0.250587,-0.3657997,-0.7173983,-0.2286881,0.09370849,0.5475627,0.08698013,-0.02906419,0.0488942,0.3388972,-0.02166396,0.08753721,0.3854304,-0.1230251,-0.04393324,-0.167356,-0.1236255,-0.009476295,-0.1253623
2201,0,0,0,0.05655868,0.317167,0.0470682,0.1040227,0.6220682,0.1023571,0.07913001,0.7368625,0.0828085,0.1725687,0.503298,0.2259476,0.1916288,0.3195123,0.3053592,0.04026015,0.1443129,0.3442002,0.004644091,0.09679603,0.3518627,-0.01120411,0.4702347,-0.05266091,-0.04764444,0.2022022,-0.1421704,-0.1105966,-0.0004602946,-0.1599328,-0.1097796,-0.005651534,-0.1621693,0.01940207,0.004362391,0.09595115,-0.0114265,-0.3077331,0.1759052,0.04339338,-0.6229029,0.1563054,-0.0080669,-0.7038801,0.1677867,-0.06319346,-0.0100214,-0.03447815,-0.2032555,-0.3561643,-0.142912,-0.2868714,-0.6517617,-0.250587,-0.3657997,-0.7173983,-0.2286881,0.09370849,0.5475627,0.08698013,-0.02906419,0.0488942,0.3388972,-0.02166396,0.08753721,0.3854304,-0.1230251,-0.04393324,-0.167356,-0.1236255,-0.009476295,-0.1253623
2204,0,0,0,0.05655868,0.317167,0.0470682,0.1040227,0.6220682,0.1023571,0.07913001,0.7368625,0.0828085,0.1725687,0.503298,0.2259476,0.1916288,0.3195123,0.3053592,0.04026015,0.1443129,0.3442002,0.004644091,0.09679603,0.3518627,-0.01120411,0.4702347,-0.05266091,-0.04764444,0.2022022,-0.1421704,-0.1105966,-0.0004602946,-0.1599328,-0.1097796,-0.005651534,-0.1621693,0.01940207,0.004362391,0.09595115,-0.0114265,-0.3077331,0.1759052,0.04339338,-0.6229029,0.1563054,-0.0080669,-0.7038801,0.1677867,-0.06319346,-0.0100214,-0.03447815,-0.2032555,-0.3561643,-0.142912,-0.2868714,-0.6517617,-0.250587,-0.3657997,-0.7173983,-0.2286881,0.09370849,0.5475627,0.08698013,-0.02906419,0.0488942,0.3388972,-0.02166396,0.08753721,0.3854304,-0.1230251,-0.04393324,-0.167356,-0.1236255,-0.009476295,-0.1253623
2206,0,0,0,0.05655868,0.317167,0.0470682,0.1040227,0.6220682,0.1023571,0.07913001,0.7368625,0.0828085,0.1725687,0.503298,0.2259476,0.1916288,0.3195123,0.3053592,0.04026015,0.1443129,0.3442002,0.004644091,0.09679603,0.3518627,-0.01120411,0.4702347,-0.05266091,-0.04764444,0.2022022,-0.1421704,-0.1105966,-0.0004602946,-0.1599328,-0.1097796,-0.005651534,-0.1621693,0.01940207,0.004362391,0.09595115,-0.0114265,-0.3077331,0.1759052,0.04339338,-0.6229029,0.1563054,-0.0080669,-0.7038801,0.1677867,-0.06319346,-0.0100214,-0.03447815,-0.2032555,-0.3561643,-0.142912,-0.2868714,-0.6517617,-0.250587,-0.3657997,-0.7173983,-0.2286881,0.09370849,0.5475627,0.08698013,-0.02906419,0.0488942,0.3388972,-0.02166396,0.08753721,0.3854304,-0.1230251,-0.04393324,-0.167356,-0.1236255,-0.009476295,-0.1253623
2207,0,0,0,0.04862175,0.3104677,0.02343312,0.09081957,0.6088054,0.05684587,0.073672,0.7300977,0.06440527,0.2090424,0.4953866,0.146144,0.2430433,0.3039851,0.2083275,0.147529,0.1556118,0.3290594,0.1070378,0.09852445,0.3463555,-0.07206964,0.4639242,-0.04369601,-0.1374932,0.2097744,-0.111109,-0.1998437,-0.01134728,-0.1039868,-0.202253,-0.02618572,-0.09707401,0.04953597,0.004645138,0.07750153,0.08163641,-0.2977374,0.1861763,0.1675304,-0.6070767,0.1815231,0.103004,-0.6536541,0.2785462,-0.0775881,-0.009774013,-0.008463699,-0.1932532,-0.3424928,-0.07191704,-0.275442,-0.6507364,-0.154891,-0.3388945,-0.6940418,-0.05196524,0.08132294,0.5359016,0.04661182,0.07701958,0.05429519,0.3558711,0.1166076,0.06698754,0.3575208,-0.21331,-0.07868367,-0.1084019,-0.1873438,-0.01777372,-0.0535574
2223,0,0,0,0.03552639,0.3057888,0.01165389,0.06668214,0.5997559,0.0343333,0.0520067,0.7242636,0.05142828,0.2047089,0.4857384,0.09897362,0.2500787,0.2923733,0.149158,0.1955679,0.149716,0.2928116,0.1637946,0.08778467,0.3229117,-0.1105546,0.4634294,-0.03350502,-0.1772137,0.2123268,-0.08053907,-0.2449815,0.01136805,-0.0525122,-0.2488641,-0.03556936,-0.04868229,0.06183451,0.003267883,0.06423946,0.126827,-0.2945792,0.1776215,0.2344547,-0.5995911,0.1692058,0.1846018,-0.637624,0.2974398,-0.08035321,-0.007985531,0.007486773,-0.1721622,-0.334632,-0.03843117,-0.2356096,-0.6481767,-0.1019881,-0.2805487,-0.6866245,0.02125536,0.05960014,0.5278932,0.02662444,0.1399449,0.04489759,0.3394617,0.1870506,0.06117162,0.3273837,-0.2575013,-0.0991035,-0.05332005,-0.2351058,-0.0364654,0.001507055
2243,0,0,0,0.02597501,0.3044309,0.006027115,0.04859102,0.5975678,0.023638,0.04125521,0.7243642,0.04590667,0.2007232,0.484845,0.07187229,0.2454081,0.2868792,0.1101078,0.2273657,0.1441317,0.2586971,0.2045472,0.07929706,0.2934635,-0.1299913,0.4669245,-0.02074694,-0.2082754,0.2325995,-0.05249131,-0.2615198,0.03675969,-0.01791351,-0.2735997,-0.01039698,-0.01073382,0.06791929,0.002493997,0.05507061,0.143753,-0.2826884,0.1687369,0.2648335,-0.5991523,0.1572165,0.2277905,-0.63203,0.2971621,-0.08047945,-0.006437759,0.01763179,-0.1505952,-0.3314182,-0.01413809,-0.2042613,-0.6454141,-0.06598389,-0.237847,-0.6814674,0.06596782,0.04346492,0.5258503,0.01711899,0.1840952,0.03007431,0.3100593,0.2281721,0.05423456,0.3027037,-0.2875087,-0.08939695,-0.01011282,-0.2688692,-0.04565302,0.03183297
2276,0,0,0,0.017093,0.303219,0.003089184,0.02910355,0.5950732,0.01808657,0.03009949,0.7218922,0.04459947,0.2039369,0.4786047,0.06624625,0.2363554,0.2792431,0.08775181,0.2371527,0.1285817,0.226053,0.2250375,0.06074113,0.2593551,-0.1497147,0.471415,-0.01285068,-0.2318687,0.2454994,-0.03307861,-0.2972368,0.05817198,0.005311257,-0.3039227,-0.006084366,0.01385585,0.0703119,0.0008234663,0.05058477,0.153859,-0.2850156,0.1665012,0.2551312,-0.608351,0.1359953,0.2608477,-0.6725236,0.2232954,-0.07991976,-0.004635875,0.02251255,-0.141985,-0.3298914,-0.005852915,-0.1889623,-0.6426196,-0.05230616,-0.1994508,-0.7129958,0.02201539,0.02651258,0.5237116,0.01207846,0.2118421,0.009712096,0.2768596,0.2482806,0.05057325,0.2734235,-0.3163061,-0.08449493,0.02126581,-0.2907217,-0.03595019,0.06113288
2310,0,0,0,0.0123998,0.3018598,0.002037725,0.02197526,0.5925913,0.01623942,0.01828925,0.7198961,0.04129358,0.1784926,0.4802023,0.04484107,0.2341765,0.270479,0.07614958,0.2463352,0.1067335,0.1938196,0.2430593,0.04273574,0.225413,-0.1565064,0.4708323,-0.004788083,-0.2551756,0.2463984,-0.01730254,-0.3190099,0.06157482,0.02936388,-0.3275855,0.006188407,0.0374027,0.07266648,0.0003908996,0.0481627,0.1543959,-0.2864882,0.1645117,0.2419603,-0.6161345,0.1261929,0.2406516,-0.6930571,0.1984304,-0.08049689,-0.003564382,0.02520928,-0.1305922,-0.3326479,0.003701195,-0.1707979,-0.6455024,-0.03531641,-0.1809227,-0.6890038,0.08097993,0.01994573,0.5214417,0.01050515,0.2345153,-0.01099074,0.2435747,0.2703338,0.03318442,0.232895,-0.3409773,-0.07683586,0.04337587,-0.313328,-0.02903406,0.08746098
2345,0,0,0,0.01024411,0.3018965,0.0008989617,0.01775682,0.5930939,0.01404429,0.01538689,0.7209667,0.04121386,0.1802091,0.4787208,0.03792172,0.2347509,0.262126,0.0602426,0.2566001,0.08620828,0.1552212,0.2582437,0.04181343,0.1701883,-0.161479,0.4740499,0.006303611,-0.2713322,0.2517335,0.002543269,-0.3403363,0.07008997,0.05628631,-0.3512498,0.0153066,0.0662792,0.07373837,0.0006249368,0.04254634,0.1507431,-0.2979875,0.1541031,0.2093444,-0.6257331,0.1102965,0.2140801,-0.7051226,0.1805257,-0.07891419,-0.003329075,0.03033263,-0.1260595,-0.3338161,0.01124222,-0.1654262,-0.6464614,-0.02146598,-0.1711478,-0.6848049,0.1041747,0.0161996,0.5217834,0.008557901,0.2546281,-0.02832402,0.1934368,0.2878001,0.04993464,0.1690878,-0.367795,-0.06923583,0.07323694,-0.3370494,-0.02322772,0.1178736
